chromosome	first base of the intron	last base of the intron	strand	intron motif	is annotated	number of uniquely mapping reads crossing the junction	number of multi-mapping reads crossing the junction	maximum spliced alignment overhang	is_in_gtf_junction	filename	pp_id	learning	exp
4	9807598	9813834	1	1	1	1	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9813855	1	1	1	1371	67	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9813979	1	1	1	3	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9814014	1	1	1	3786	217	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9814016	1	1	1	1	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9814227	1	1	1	37	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9814252	1	1	1	5235	486	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9814457	1	1	1	0	1	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9814491	1	1	1	0	44	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9814505	1	1	1	29	987	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9814684	1	1	1	2072	130	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9814690	1	1	1	9	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9814923	1	1	1	2685	167	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9814925	1	1	1	1	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9815244	1	1	1	29	1355	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9815435	1	1	1	22	759	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9815740	1	1	1	884	69	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9815992	1	1	1	0	47	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9816211	1	1	1	0	47	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9816438	1	1	1	978	48	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9817769	1	1	1	199	24	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9817954	1	1	1	726	35	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9818177	1	1	1	2261	330	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9818468	1	1	1	1373	71	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9819256	1	1	1	1	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9819293	1	1	1	752	29	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9819295	1	1	1	1	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9819497	1	1	1	1013	61	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9819546	1	1	1	1	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9819695	1	1	1	1448	62	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9819697	1	1	1	1	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9819919	1	1	1	447	47	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9820097	1	1	1	876	93	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9820410	1	1	1	166	24	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9820722	1	1	1	4265	268	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9820724	1	1	1	4	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9821056	1	1	1	1095	42	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9821249	1	1	1	1860	92	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9821461	1	1	1	1465	66	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9821648	1	1	1	1748	159	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9821847	1	1	1	166	9	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9822007	1	1	1	478	62	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9822009	1	1	1	1	0	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9822188	1	1	1	495	25	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9822421	1	1	1	408	6	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9822590	1	1	1	1622	147	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9822764	1	1	1	420	30	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9823039	1	1	1	3149	181	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9823251	1	1	1	349	14	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9823482	1	1	1	6	160	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9823637	1	1	1	5	1584	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9823655	1	1	1	0	63	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9824204	1	1	1	386	151	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9825060	1	1	1	16	14211	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9825106	1	1	1	0	33	36	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9826741	1	1	1	3	259	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807598	9826751	1	1	1	0	1	21	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807602	9821648	1	1	1	228	10	40	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9807602	9825060	1	1	1	0	4	40	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9809152	9826741	1	1	1	766	20	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9809470	9826741	1	1	1	78	3	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9809668	9826741	1	1	1	7	596	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9809851	9826741	1	1	1	887	22	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9811257	9813656	1	3	1	1	0	19	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9811320	9822503	1	1	1	1	0	42	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9811362	9826741	1	1	1	12	768	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9811582	9826741	1	1	1	3590	91	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9813127	9826741	1	1	1	714	15	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9813327	9826741	1	1	1	1215	25	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9813762	9826741	1	1	1	153	0	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9813980	9826741	1	1	1	1261	51	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9814139	9814227	1	1	1	0	1	13	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9814139	9815033	1	1	0	1	0	23	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9814139	9826741	1	1	1	3368	102	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9814374	9826741	1	1	1	5692	134	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9814531	9822615	1	1	1	1	0	25	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9814630	9826741	1	1	1	14	1115	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9814812	9814923	1	1	1	1	0	8	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9814812	9826741	1	1	1	1960	40	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9815057	9826741	1	1	1	2834	62	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9815060	9826741	1	1	1	0	2	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9815066	9826751	1	1	1	0	1	21	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9815369	9826741	1	1	1	10	1317	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9815538	9823356	1	1	1	1	1	22	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9815560	9826741	1	1	1	4	712	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9815865	9826741	1	1	1	888	21	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9816336	9826741	1	1	1	11	43	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9816563	9826741	1	1	1	1008	23	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9817894	9826741	1	1	1	207	13	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9818079	9826741	1	1	1	606	14	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9818302	9826741	1	1	1	2396	117	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9818593	9826741	1	1	1	1352	31	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9819418	9826741	1	1	1	764	13	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9819622	9819695	1	1	1	0	1	38	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9819622	9826741	1	1	1	834	18	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9819745	9826741	1	1	1	0	1	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9819799	9822109	1	1	0	1	0	22	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9819820	9826741	1	1	1	1624	41	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9820044	9826741	1	1	1	399	15	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9820184	9820808	0	0	0	0	16	38	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9820222	9826741	1	1	1	927	47	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9820538	9826741	1	1	1	149	3	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9820847	9826741	1	1	1	4231	94	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9821181	9826741	1	1	1	1267	18	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9821352	9822109	1	1	0	1	0	22	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9821374	9826741	1	1	1	1864	43	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9821586	9826741	1	1	1	1473	32	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9821694	9822079	1	1	1	1	0	37	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9821770	9826741	1	1	1	2021	48	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9821947	9823709	1	1	1	0	1	32	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9821969	9826741	1	1	1	170	7	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9822132	9826741	1	1	1	482	14	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9822313	9826741	1	1	1	527	7	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9822546	9826741	1	1	1	375	6	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9822715	9826741	1	1	1	1587	120	32	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9822889	9826741	1	1	1	508	18	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9823164	9826741	1	1	1	3092	68	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9823379	9825060	1	1	1	0	1	30	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9823379	9826741	1	1	1	457	10	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9823613	9826741	1	1	1	2	38	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9823765	9826741	1	1	1	7	1656	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9823864	9826741	1	1	1	0	83	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9824326	9826741	1	1	1	428	10	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9825170	9826741	1	1	1	0	15	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
4	9825275	9826741	1	1	1	77	16652	31	False	seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab	5F1A_unp	0	4049
