"","chromosome","first.base.of.the.intron","last.base.of.the.intron","strand","intron.motif","is.annotated","number.of.uniquely.mapping.reads.crossing.the.junction","number.of.multi.mapping.reads.crossing.the.junction","maximum.spliced.alignment.overhang","is_in_gtf_junction","filename","pp_id","learning","exp","chr","i.strand","category"
"822",4,9807598,9823251,1,1,1,60,420,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"823",4,9807598,9823251,1,1,1,349,14,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"824",4,9807598,9823482,1,1,1,0,42,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"825",4,9807598,9823482,1,1,1,6,160,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"826",4,9807598,9823637,1,1,1,1,694,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"827",4,9807598,9823637,1,1,1,5,1584,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"828",4,9807598,9823655,1,1,1,0,82,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (not vary much)"
"829",4,9807598,9823655,1,1,1,0,63,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (not vary much)"
"830",4,9807598,9824204,1,1,1,1,231,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"831",4,9807598,9824204,1,1,1,386,151,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"832",4,9807598,9825060,1,1,1,8,6947,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"833",4,9807598,9825060,1,1,1,16,14211,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"834",4,9807598,9825106,1,1,1,0,29,36,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (not vary much)"
"835",4,9807598,9825106,1,1,1,0,33,36,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (not vary much)"
"836",4,9807598,9826741,1,1,1,0,3,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"837",4,9807598,9826741,1,1,1,3,259,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"838",4,9807598,9826751,1,1,1,0,1,21,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"839",4,9807602,9817954,1,1,1,0,1,40,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"840",4,9807602,9821648,1,1,1,41,23,40,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"841",4,9807602,9821648,1,1,1,228,10,40,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"842",4,9807602,9825060,1,1,1,0,2,40,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (not vary much)"
"843",4,9807602,9825060,1,1,1,0,4,40,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (not vary much)"
"844",4,9809152,9826741,1,1,1,10,399,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"845",4,9809152,9826741,1,1,1,766,20,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"846",4,9809470,9826741,1,1,1,2,19,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"847",4,9809470,9826741,1,1,1,78,3,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"848",4,9809668,9826741,1,1,1,1,290,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"849",4,9809668,9826741,1,1,1,7,596,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"850",4,9809851,9826741,1,1,1,8,494,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"851",4,9809851,9826741,1,1,1,887,22,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"852",4,9811257,9813656,1,3,1,1,0,19,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"853",4,9811320,9822503,1,1,1,1,0,42,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"854",4,9811362,9811457,1,1,1,1,0,15,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"855",4,9811362,9826741,1,1,1,0,494,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"856",4,9811362,9826741,1,1,1,12,768,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"857",4,9811582,9825060,1,1,1,0,1,18,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"858",4,9811582,9826741,1,1,1,18,996,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"859",4,9811582,9826741,1,1,1,3590,91,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"860",4,9813127,9826741,1,1,1,16,72,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"861",4,9813127,9826741,1,1,1,714,15,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"862",4,9813327,9826741,1,1,1,34,294,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"863",4,9813327,9826741,1,1,1,1215,25,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"864",4,9813762,9826741,1,1,1,27,2,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"865",4,9813762,9826741,1,1,1,153,0,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"866",4,9813980,9814072,1,1,1,1,1,21,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"867",4,9813980,9826741,1,1,1,38,393,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"868",4,9813980,9826741,1,1,1,1261,51,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"869",4,9814139,9814227,1,1,1,0,1,13,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"870",4,9814139,9815033,1,1,0,1,0,23,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"871",4,9814139,9826741,1,1,1,23,692,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"872",4,9814139,9826741,1,1,1,3368,102,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"873",4,9814374,9826741,1,1,1,43,1555,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"874",4,9814374,9826741,1,1,1,5692,134,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"875",4,9814428,9826741,1,1,1,0,3,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"876",4,9814531,9822615,1,1,1,1,0,25,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"877",4,9814630,9826741,1,1,1,2,311,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"878",4,9814630,9826741,1,1,1,14,1115,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"879",4,9814812,9814923,1,1,1,1,0,8,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"880",4,9814812,9826741,1,1,1,76,842,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"881",4,9814812,9826741,1,1,1,1960,40,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"882",4,9814936,9818194,1,3,0,0,1,12,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"883",4,9815057,9826741,1,1,1,196,1407,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"884",4,9815057,9826741,1,1,1,2834,62,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"885",4,9815060,9826741,1,1,1,0,2,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"886",4,9815066,9826751,1,1,1,0,1,21,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (not vary much)"
"887",4,9815066,9826751,1,1,1,0,1,21,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (not vary much)"
"888",4,9815369,9826741,1,1,1,0,361,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"889",4,9815369,9826741,1,1,1,10,1317,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"890",4,9815374,9826741,1,1,1,0,1,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"891",4,9815538,9822109,1,1,0,0,1,22,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"892",4,9815538,9823356,1,1,1,1,1,22,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"893",4,9815560,9826741,1,1,1,2,356,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"894",4,9815560,9826741,1,1,1,4,712,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"895",4,9815865,9826741,1,1,1,38,201,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"896",4,9815865,9826741,1,1,1,888,21,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"897",4,9816336,9826741,1,1,1,3,36,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"898",4,9816336,9826741,1,1,1,11,43,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"899",4,9816500,9820156,1,3,1,0,1,22,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"900",4,9816563,9826741,1,1,1,282,49,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"901",4,9816563,9826741,1,1,1,1008,23,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"902",4,9817894,9826741,1,1,1,26,154,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"903",4,9817894,9826741,1,1,1,207,13,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"904",4,9818079,9826741,1,1,1,2,98,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"905",4,9818079,9826741,1,1,1,606,14,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"906",4,9818302,9826741,1,1,1,34,952,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"907",4,9818302,9826741,1,1,1,2396,117,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"908",4,9818593,9826741,1,1,1,87,404,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"909",4,9818593,9826741,1,1,1,1352,31,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"910",4,9819418,9826741,1,1,1,11,144,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"911",4,9819418,9826741,1,1,1,764,13,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"912",4,9819622,9819695,1,1,1,0,1,38,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"913",4,9819622,9826741,1,1,1,6,164,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"914",4,9819622,9826741,1,1,1,834,18,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"915",4,9819745,9826741,1,1,1,0,1,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"916",4,9819799,9822109,1,1,0,1,0,22,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"917",4,9819820,9826741,1,1,1,93,322,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"918",4,9819820,9826741,1,1,1,1624,41,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"919",4,9820044,9826741,1,1,1,12,242,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"920",4,9820044,9826741,1,1,1,399,15,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"921",4,9820184,9820808,0,0,0,0,16,38,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,0,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"922",4,9820222,9826741,1,1,1,19,332,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"923",4,9820222,9826741,1,1,1,927,47,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"924",4,9820496,9820793,1,1,1,0,1,34,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"925",4,9820538,9826741,1,1,1,3,124,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"926",4,9820538,9826741,1,1,1,149,3,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"927",4,9820740,9821073,1,3,1,0,1,17,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"928",4,9820847,9826741,1,1,1,116,3714,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"929",4,9820847,9826741,1,1,1,4231,94,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"930",4,9821181,9826741,1,1,1,4,327,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"931",4,9821181,9826741,1,1,1,1267,18,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"932",4,9821352,9822109,1,1,0,1,0,22,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"933",4,9821374,9826741,1,1,1,154,483,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"934",4,9821374,9826741,1,1,1,1864,43,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"935",4,9821586,9826741,1,1,1,8,419,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"936",4,9821586,9826741,1,1,1,1473,32,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"937",4,9821694,9822079,1,1,1,1,0,37,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"938",4,9821770,9826741,1,1,1,334,1769,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"939",4,9821770,9826741,1,1,1,2021,48,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"940",4,9821947,9823709,1,1,1,0,1,32,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"unique in 'seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"941",4,9821969,9826741,1,1,1,8,83,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"942",4,9821969,9826741,1,1,1,170,7,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"943",4,9822123,9826741,1,1,1,0,1,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"unique in 'seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab'"
"944",4,9822132,9826741,1,1,1,18,276,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"945",4,9822132,9826741,1,1,1,482,14,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"946",4,9822313,9826741,1,1,1,15,35,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"947",4,9822313,9826741,1,1,1,527,7,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"948",4,9822546,9826741,1,1,1,10,102,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"949",4,9822546,9826741,1,1,1,375,6,31,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
"950",4,9822715,9826741,1,1,1,6,382,31,"False","seq2.5F1B_p.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1B_p",1,4049,4,1,"shared (vary much)"
"951",4,9822715,9826741,1,1,1,1587,120,32,"False","seq2.5F1A_unp.NG-8304_Dscam1_lib80429_4049_1_SJ.out.tab","5F1A_unp",0,4049,4,1,"shared (vary much)"
